mapping_row_id,paper_id,check_id,claim_id,claim_ids,supporting_claim_ids,target_ids,item_type,scientific_role,source_ref,scientific_object,disposition,disposition_source,reason_codes,next_action,direct_cause_categories,root_cause_categories,code_fault_statuses,fidelity_status,fidelity_score,fidelity_min_score,fidelity_target_scores,fidelity_missing_target_ids
MAP-3701,2607.02157,fig2_c2_cluster_predictive_classical_mi,CLM_FIG2_C2_CLUSTER_PREDICTIVE_CLASSICAL_MI,CLM_FIG2_A1_TFIM_MEMORY_CAPACITY | CLM_FIG2_A1_TFIM_NMSE | CLM_FIG2_A1_TFIM_PREDICTIVE_CAPACITY | CLM_FIG2_A2_CLUSTER_MEMORY_CAPACITY | CLM_FIG2_A2_CLUSTER_NMSE | CLM_FIG2_A2_CLUSTER_PREDICTIVE_CAPACITY | CLM_FIG2_B1_TFIM_INFORMATION_DISSIPATION | CLM_FIG2_B1_TFIM_IRREVERSIBLE_WORK | CLM_FIG2_B2_CLUSTER_INFORMATION_DISSIPATION | CLM_FIG2_B2_CLUSTER_IRREVERSIBLE_WORK | CLM_FIG2_C1_TFIM_MEMORY_CLASSICAL_MI | CLM_FIG2_C1_TFIM_MEMORY_COHERENCE | CLM_FIG2_C1_TFIM_PREDICTIVE_CLASSICAL_MI | CLM_FIG2_C1_TFIM_PREDICTIVE_COHERENCE | CLM_FIG2_C2_CLUSTER_MEMORY_CLASSICAL_MI | CLM_FIG2_C2_CLUSTER_MEMORY_COHERENCE | CLM_FIG2_C2_CLUSTER_PREDICTIVE_CLASSICAL_MI | CLM_FIG2_C2_CLUSTER_PREDICTIVE_COHERENCE,CLM_FIG2_A1_TFIM_MEMORY_CAPACITY | CLM_FIG2_A1_TFIM_NMSE | CLM_FIG2_A1_TFIM_PREDICTIVE_CAPACITY | CLM_FIG2_A2_CLUSTER_MEMORY_CAPACITY | CLM_FIG2_A2_CLUSTER_NMSE | CLM_FIG2_A2_CLUSTER_PREDICTIVE_CAPACITY | CLM_FIG2_B1_TFIM_INFORMATION_DISSIPATION | CLM_FIG2_B1_TFIM_IRREVERSIBLE_WORK | CLM_FIG2_B2_CLUSTER_INFORMATION_DISSIPATION | CLM_FIG2_B2_CLUSTER_IRREVERSIBLE_WORK | CLM_FIG2_C1_TFIM_MEMORY_CLASSICAL_MI | CLM_FIG2_C1_TFIM_MEMORY_COHERENCE | CLM_FIG2_C1_TFIM_PREDICTIVE_CLASSICAL_MI | CLM_FIG2_C1_TFIM_PREDICTIVE_COHERENCE | CLM_FIG2_C2_CLUSTER_MEMORY_CLASSICAL_MI | CLM_FIG2_C2_CLUSTER_MEMORY_COHERENCE | CLM_FIG2_C2_CLUSTER_PREDICTIVE_COHERENCE,T001,figure_inset_series,theoretical_numerical,"Main Fig. 2(c2) inset, black dashed series",Augmented-cluster-model classical mutual information of the predictive ensemble versus alpha.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3699,2607.02157,fig2_c2_cluster_predictive_coherence,CLM_FIG2_C2_CLUSTER_PREDICTIVE_COHERENCE,CLM_FIG2_A1_TFIM_MEMORY_CAPACITY | CLM_FIG2_A1_TFIM_NMSE | CLM_FIG2_A1_TFIM_PREDICTIVE_CAPACITY | CLM_FIG2_A2_CLUSTER_MEMORY_CAPACITY | CLM_FIG2_A2_CLUSTER_NMSE | CLM_FIG2_A2_CLUSTER_PREDICTIVE_CAPACITY | CLM_FIG2_B1_TFIM_INFORMATION_DISSIPATION | CLM_FIG2_B1_TFIM_IRREVERSIBLE_WORK | CLM_FIG2_B2_CLUSTER_INFORMATION_DISSIPATION | CLM_FIG2_B2_CLUSTER_IRREVERSIBLE_WORK | CLM_FIG2_C1_TFIM_MEMORY_CLASSICAL_MI | CLM_FIG2_C1_TFIM_MEMORY_COHERENCE | CLM_FIG2_C1_TFIM_PREDICTIVE_CLASSICAL_MI | CLM_FIG2_C1_TFIM_PREDICTIVE_COHERENCE | CLM_FIG2_C2_CLUSTER_MEMORY_CLASSICAL_MI | CLM_FIG2_C2_CLUSTER_MEMORY_COHERENCE | CLM_FIG2_C2_CLUSTER_PREDICTIVE_CLASSICAL_MI | CLM_FIG2_C2_CLUSTER_PREDICTIVE_COHERENCE,CLM_FIG2_A1_TFIM_MEMORY_CAPACITY | CLM_FIG2_A1_TFIM_NMSE | CLM_FIG2_A1_TFIM_PREDICTIVE_CAPACITY | CLM_FIG2_A2_CLUSTER_MEMORY_CAPACITY | CLM_FIG2_A2_CLUSTER_NMSE | CLM_FIG2_A2_CLUSTER_PREDICTIVE_CAPACITY | CLM_FIG2_B1_TFIM_INFORMATION_DISSIPATION | CLM_FIG2_B1_TFIM_IRREVERSIBLE_WORK | CLM_FIG2_B2_CLUSTER_INFORMATION_DISSIPATION | CLM_FIG2_B2_CLUSTER_IRREVERSIBLE_WORK | CLM_FIG2_C1_TFIM_MEMORY_CLASSICAL_MI | CLM_FIG2_C1_TFIM_MEMORY_COHERENCE | CLM_FIG2_C1_TFIM_PREDICTIVE_CLASSICAL_MI | CLM_FIG2_C1_TFIM_PREDICTIVE_COHERENCE | CLM_FIG2_C2_CLUSTER_MEMORY_CLASSICAL_MI | CLM_FIG2_C2_CLUSTER_MEMORY_COHERENCE | CLM_FIG2_C2_CLUSTER_PREDICTIVE_CLASSICAL_MI,T001,figure_series,theoretical_numerical,"Main Fig. 2(c2), blue dash-dotted series",Augmented-cluster-model predictive ensemble coherence versus alpha.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3704,2607.02157,figS1_a1_mg_segment,CLM_FIGS1_A1_MG_SEGMENT,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,T002,figure_inset_series,theoretical_numerical,Supplement Fig. S1(a1) inset,Representative Mackey-Glass trajectory segment s_n.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3705,2607.02157,figS1_a2_mg_mean,CLM_FIGS1_A2_MG_MEAN,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,T002,figure_inset_series,theoretical_numerical,"Supplement Fig. S1(a2) inset, green series",Time-indexed ensemble mean of the Mackey-Glass drive.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3706,2607.02157,figS1_a2_mg_variance,CLM_FIGS1_A2_MG_VARIANCE,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,T002,figure_inset_series,theoretical_numerical,"Supplement Fig. S1(a2) inset, purple series",Time-indexed ensemble variance of the Mackey-Glass drive.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3702,2607.02157,figS1_a_accumulation_factor,CLM_FIGS1_A_ACCUMULATION_FACTOR,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,T002,figure_series,theoretical_numerical,"Supplement Fig. S1(a), red solid series",Temporal accumulation factor G(omega).,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3703,2607.02157,figS1_a_mg_power_spectrum,CLM_FIGS1_A_MG_POWER_SPECTRUM,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,T002,figure_series,theoretical_numerical,"Supplement Fig. S1(a), blue solid series",Mackey-Glass Fourier power spectrum F(omega).,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3707,2607.02157,figS1_b_tfim_spectrum_family,CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,T002,figure_panel,theoretical_numerical,Supplement Fig. S1(b),Disorder-averaged normalized many-body energy spectrum of the TFIM versus J.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3708,2607.02157,figS1_c_cluster_spectrum_family,CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY | CLM_FIGS1_C_CLUSTER_SPECTRUM_FAMILY,CLM_FIGS1_A1_MG_SEGMENT | CLM_FIGS1_A2_MG_MEAN | CLM_FIGS1_A2_MG_VARIANCE | CLM_FIGS1_A_ACCUMULATION_FACTOR | CLM_FIGS1_A_MG_POWER_SPECTRUM | CLM_FIGS1_B_TFIM_SPECTRUM_FAMILY,T002,figure_panel,theoretical_numerical,Supplement Fig. S1(c),Unscaled many-body energy spectrum of the augmented cluster model versus alpha.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3709,2607.02157,figS2_a1_tfim_memory_tau0,CLM_FIGS2_A1_TFIM_MEMORY_TAU0,CLM_FIGS2_A1_TFIM_MEMORY_TAU0 | CLM_FIGS2_A1_TFIM_MEMORY_TAU1 | CLM_FIGS2_A1_TFIM_MEMORY_TAU2 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU0 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU1 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU2 | CLM_FIGS2_B1_TFIM_PREDICTION_H1 | CLM_FIGS2_B1_TFIM_PREDICTION_H2 | CLM_FIGS2_B1_TFIM_PREDICTION_H3 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H1 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H2 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H3 | CLM_FIGS2_C1_TFIM_NMSE_H1 | CLM_FIGS2_C1_TFIM_NMSE_H2 | CLM_FIGS2_C1_TFIM_NMSE_H3 | CLM_FIGS2_C2_CLUSTER_NMSE_H1 | CLM_FIGS2_C2_CLUSTER_NMSE_H2 | CLM_FIGS2_C2_CLUSTER_NMSE_H3,CLM_FIGS2_A1_TFIM_MEMORY_TAU1 | CLM_FIGS2_A1_TFIM_MEMORY_TAU2 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU0 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU1 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU2 | CLM_FIGS2_B1_TFIM_PREDICTION_H1 | CLM_FIGS2_B1_TFIM_PREDICTION_H2 | CLM_FIGS2_B1_TFIM_PREDICTION_H3 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H1 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H2 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H3 | CLM_FIGS2_C1_TFIM_NMSE_H1 | CLM_FIGS2_C1_TFIM_NMSE_H2 | CLM_FIGS2_C1_TFIM_NMSE_H3 | CLM_FIGS2_C2_CLUSTER_NMSE_H1 | CLM_FIGS2_C2_CLUSTER_NMSE_H2 | CLM_FIGS2_C2_CLUSTER_NMSE_H3,T003,figure_series,theoretical_numerical,"Supplement Fig. S2(a1), tau=0 series",TFIM quantum memory capacity at delay tau=0 versus J.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3710,2607.02157,figS2_a1_tfim_memory_tau1,CLM_FIGS2_A1_TFIM_MEMORY_TAU1,CLM_FIGS2_A1_TFIM_MEMORY_TAU0 | CLM_FIGS2_A1_TFIM_MEMORY_TAU1 | CLM_FIGS2_A1_TFIM_MEMORY_TAU2 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU0 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU1 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU2 | CLM_FIGS2_B1_TFIM_PREDICTION_H1 | CLM_FIGS2_B1_TFIM_PREDICTION_H2 | CLM_FIGS2_B1_TFIM_PREDICTION_H3 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H1 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H2 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H3 | CLM_FIGS2_C1_TFIM_NMSE_H1 | CLM_FIGS2_C1_TFIM_NMSE_H2 | CLM_FIGS2_C1_TFIM_NMSE_H3 | CLM_FIGS2_C2_CLUSTER_NMSE_H1 | CLM_FIGS2_C2_CLUSTER_NMSE_H2 | CLM_FIGS2_C2_CLUSTER_NMSE_H3,CLM_FIGS2_A1_TFIM_MEMORY_TAU0 | CLM_FIGS2_A1_TFIM_MEMORY_TAU2 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU0 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU1 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU2 | CLM_FIGS2_B1_TFIM_PREDICTION_H1 | CLM_FIGS2_B1_TFIM_PREDICTION_H2 | CLM_FIGS2_B1_TFIM_PREDICTION_H3 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H1 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H2 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H3 | CLM_FIGS2_C1_TFIM_NMSE_H1 | CLM_FIGS2_C1_TFIM_NMSE_H2 | CLM_FIGS2_C1_TFIM_NMSE_H3 | CLM_FIGS2_C2_CLUSTER_NMSE_H1 | CLM_FIGS2_C2_CLUSTER_NMSE_H2 | CLM_FIGS2_C2_CLUSTER_NMSE_H3,T003,figure_series,theoretical_numerical,"Supplement Fig. S2(a1), tau=1 series",TFIM quantum memory capacity at delay tau=1 versus J.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3711,2607.02157,figS2_a1_tfim_memory_tau2,CLM_FIGS2_A1_TFIM_MEMORY_TAU2,CLM_FIGS2_A1_TFIM_MEMORY_TAU0 | CLM_FIGS2_A1_TFIM_MEMORY_TAU1 | CLM_FIGS2_A1_TFIM_MEMORY_TAU2 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU0 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU1 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU2 | CLM_FIGS2_B1_TFIM_PREDICTION_H1 | CLM_FIGS2_B1_TFIM_PREDICTION_H2 | CLM_FIGS2_B1_TFIM_PREDICTION_H3 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H1 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H2 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H3 | CLM_FIGS2_C1_TFIM_NMSE_H1 | CLM_FIGS2_C1_TFIM_NMSE_H2 | CLM_FIGS2_C1_TFIM_NMSE_H3 | CLM_FIGS2_C2_CLUSTER_NMSE_H1 | CLM_FIGS2_C2_CLUSTER_NMSE_H2 | CLM_FIGS2_C2_CLUSTER_NMSE_H3,CLM_FIGS2_A1_TFIM_MEMORY_TAU0 | CLM_FIGS2_A1_TFIM_MEMORY_TAU1 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU0 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU1 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU2 | CLM_FIGS2_B1_TFIM_PREDICTION_H1 | CLM_FIGS2_B1_TFIM_PREDICTION_H2 | CLM_FIGS2_B1_TFIM_PREDICTION_H3 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H1 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H2 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H3 | CLM_FIGS2_C1_TFIM_NMSE_H1 | CLM_FIGS2_C1_TFIM_NMSE_H2 | CLM_FIGS2_C1_TFIM_NMSE_H3 | CLM_FIGS2_C2_CLUSTER_NMSE_H1 | CLM_FIGS2_C2_CLUSTER_NMSE_H2 | CLM_FIGS2_C2_CLUSTER_NMSE_H3,T003,figure_series,theoretical_numerical,"Supplement Fig. S2(a1), tau=2 series",TFIM quantum memory capacity at delay tau=2 versus J.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3718,2607.02157,figS2_a2_cluster_memory_tau0,CLM_FIGS2_A2_CLUSTER_MEMORY_TAU0,CLM_FIGS2_A1_TFIM_MEMORY_TAU0 | CLM_FIGS2_A1_TFIM_MEMORY_TAU1 | CLM_FIGS2_A1_TFIM_MEMORY_TAU2 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU0 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU1 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU2 | CLM_FIGS2_B1_TFIM_PREDICTION_H1 | CLM_FIGS2_B1_TFIM_PREDICTION_H2 | CLM_FIGS2_B1_TFIM_PREDICTION_H3 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H1 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H2 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H3 | CLM_FIGS2_C1_TFIM_NMSE_H1 | CLM_FIGS2_C1_TFIM_NMSE_H2 | CLM_FIGS2_C1_TFIM_NMSE_H3 | CLM_FIGS2_C2_CLUSTER_NMSE_H1 | CLM_FIGS2_C2_CLUSTER_NMSE_H2 | CLM_FIGS2_C2_CLUSTER_NMSE_H3,CLM_FIGS2_A1_TFIM_MEMORY_TAU0 | CLM_FIGS2_A1_TFIM_MEMORY_TAU1 | CLM_FIGS2_A1_TFIM_MEMORY_TAU2 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU1 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU2 | CLM_FIGS2_B1_TFIM_PREDICTION_H1 | CLM_FIGS2_B1_TFIM_PREDICTION_H2 | CLM_FIGS2_B1_TFIM_PREDICTION_H3 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H1 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H2 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H3 | CLM_FIGS2_C1_TFIM_NMSE_H1 | CLM_FIGS2_C1_TFIM_NMSE_H2 | CLM_FIGS2_C1_TFIM_NMSE_H3 | CLM_FIGS2_C2_CLUSTER_NMSE_H1 | CLM_FIGS2_C2_CLUSTER_NMSE_H2 | CLM_FIGS2_C2_CLUSTER_NMSE_H3,T003,figure_series,theoretical_numerical,"Supplement Fig. S2(a2), tau=0 series",Cluster-model quantum memory capacity at delay tau=0 versus alpha.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3719,2607.02157,figS2_a2_cluster_memory_tau1,CLM_FIGS2_A2_CLUSTER_MEMORY_TAU1,CLM_FIGS2_A1_TFIM_MEMORY_TAU0 | CLM_FIGS2_A1_TFIM_MEMORY_TAU1 | CLM_FIGS2_A1_TFIM_MEMORY_TAU2 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU0 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU1 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU2 | CLM_FIGS2_B1_TFIM_PREDICTION_H1 | CLM_FIGS2_B1_TFIM_PREDICTION_H2 | CLM_FIGS2_B1_TFIM_PREDICTION_H3 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H1 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H2 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H3 | CLM_FIGS2_C1_TFIM_NMSE_H1 | CLM_FIGS2_C1_TFIM_NMSE_H2 | CLM_FIGS2_C1_TFIM_NMSE_H3 | CLM_FIGS2_C2_CLUSTER_NMSE_H1 | CLM_FIGS2_C2_CLUSTER_NMSE_H2 | CLM_FIGS2_C2_CLUSTER_NMSE_H3,CLM_FIGS2_A1_TFIM_MEMORY_TAU0 | CLM_FIGS2_A1_TFIM_MEMORY_TAU1 | CLM_FIGS2_A1_TFIM_MEMORY_TAU2 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU0 | CLM_FIGS2_A2_CLUSTER_MEMORY_TAU2 | CLM_FIGS2_B1_TFIM_PREDICTION_H1 | CLM_FIGS2_B1_TFIM_PREDICTION_H2 | CLM_FIGS2_B1_TFIM_PREDICTION_H3 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H1 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H2 | CLM_FIGS2_B2_CLUSTER_PREDICTION_H3 | CLM_FIGS2_C1_TFIM_NMSE_H1 | CLM_FIGS2_C1_TFIM_NMSE_H2 | CLM_FIGS2_C1_TFIM_NMSE_H3 | CLM_FIGS2_C2_CLUSTER_NMSE_H1 | CLM_FIGS2_C2_CLUSTER_NMSE_H2 | CLM_FIGS2_C2_CLUSTER_NMSE_H3,T003,figure_series,theoretical_numerical,"Supplement Fig. S2(a2), tau=1 series",Cluster-model quantum memory capacity at delay tau=1 versus alpha.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
