chi_over_J,alpha,energy_over_J,overlap,f1_alpha
2.03,366,2.6144532764409756,-0.004107969944500537,3.225609171873249e-06
2.03,367,2.614643057586623,-0.006880346842892406,9.048198930406784e-06
2.03,368,2.6147860465810844,-0.00010840104142967118,2.245931552402989e-09
2.03,369,2.614929875822222,-0.0009305347960942683,1.6549424803628018e-07
2.03,370,2.616273164548451,0.0009195905938161234,1.6158283536170105e-07
2.03,371,2.616433646735056,0.0001271001609955749,3.086633519168042e-09
2.03,372,2.616511872278523,0.0012953883843581494,3.2061687181201205e-07
2.03,373,2.6169034859328075,-0.013182137899727152,3.319904430735779e-05
2.03,374,2.6169665998609037,-0.00026310671115255805,1.3225512064324781e-08
2.03,375,2.6171459735289293,-0.00015280617819799836,4.460829139214332e-09
2.03,376,2.617209632198245,0.00043492836123215303,3.6137985280486895e-08
